date.1,price_usd,market_cap,volume,price_usd_lag1,volume_lag1,market_cap_lag1,price_usd_lag2,volume_lag2,market_cap_lag2,price_usd_lag3,volume_lag3,market_cap_lag3,price_usd_lag7,volume_lag7,market_cap_lag7,price_usd_lag14,volume_lag14,market_cap_lag14,returns,volatility_7d,volatility_14d,returns_rolling_mean_7d,price_usd_sma7,price_usd_std7,volume_sma7,market_cap_sma7,price_usd_sma14,price_usd_std14,volume_sma14,market_cap_sma14,price_usd_sma30,price_usd_std30,volume_sma30,market_cap_sma30,RSI_14,MACD,MACD_signal,MACD_hist,Bollinger_sma,Bollinger_upper,Bollinger_lower,day_of_week,month,quarter,target_return,target_class
2025-04-28,604.96,88257632593.30545,563808318.5687877,600.6130991007662,824243665.4289268,88645097399.4666,607.4,824243665.4289268,88645097399.4666,597.0,970777396.0649714,87082505935.8348,592.3850998141763,529422555.618072,84325232392.51485,558.48,1060631213.085354,81468613594.63686,0.7237439386090561,1.606861348793027,1.665245798454022,0.3116359278003626,604.4975855858237,4.784942664141439,770183973.7189858,88342727459.29419,595.2369592691832,10.951424416966203,745186677.525365,86688071973.61043,599.1883860025525,22.796347626744307,1020823221.2271932,87552439962.0306,70.00821964081378,0.9221169072666272,-2.0000341472924053,2.9221510545590323,595.2369592691832,617.1398081031156,573.3341104352509,0,4,2,0.2777043110288257,1
2025-04-29,606.64,88501526799.64067,685992092.4053131,604.96,563808318.5687877,88257632593.30545,600.6130991007662,824243665.4289268,88645097399.4666,607.4,824243665.4289268,88645097399.4666,604.27,503958946.5926448,88154938595.50174,578.4,1088845473.9114852,84381597878.29329,0.2777043110288257,1.425628640808872,1.4272932052941305,0.0646966303506025,604.8361570143952,4.84956678189238,796188708.8350813,88392240059.88547,597.2541021263261,10.185661430422757,716411435.9892099,86982352610.8495,598.668158281011,22.427081856739324,1002113373.2027425,87413242562.50621,64.4210740252941,1.4907339838932785,-1.3018805210552686,2.792614504948548,597.2541021263261,617.6254249871715,576.8827792654806,1,4,2,-0.9165238032440848,0
2025-04-30,601.08,87693365048.51302,761997268.2829365,606.64,685992092.4053131,88501526799.64067,604.96,563808318.5687877,88257632593.30545,600.6130991007662,824243665.4289268,88645097399.4666,605.2,614066760.7277606,88305126755.89899,583.51,911795858.047514,85103099543.08423,-0.9165238032440848,1.4711474781257785,1.4563701413437478,-0.0882217288942744,604.2475855858238,5.044158458803455,817321638.4858208,88304845530.2589,598.5091021263262,9.415236772865416,705711536.7203114,87167371575.52298,597.6924916143445,21.62355527571468,1003391069.5586892,87269723443.85887,58.93127067931872,1.4757105084993327,-0.7463623151443484,2.222072823643681,598.5091021263262,617.339575672057,579.6786285805954,2,4,2,-1.2319898967338982,0
2025-05-04,593.6747551287119,87693365048.51302,761997268.2829365,601.08,761997268.2829365,87693365048.51302,606.64,685992092.4053131,88501526799.64067,604.96,563808318.5687877,88257632593.30545,612.04,1090189063.220883,89308693535.58519,590.8592308536232,911795858.047514,85103099543.08423,-1.2319898967338982,1.414929554383882,1.4719785266775918,-0.4256781271341356,601.6239791756398,5.091513439845979,770437096.3518285,88074084317.82002,598.7102110031182,9.26818810123514,695011637.451413,87352390540.19649,596.3559834519681,20.52814225869449,980299418.082109,87113570783.97444,51.43038688846179,0.8563909809683992,-0.4258116559217988,1.282202636890198,598.7102110031182,617.2465872055884,580.1738348006479,6,5,2,-0.024382901152764,0
2025-05-05,593.53,86589430038.39066,591551368.1770703,593.6747551287119,761997268.2829365,87693365048.51302,601.08,761997268.2829365,87693365048.51302,606.64,685992092.4053131,88501526799.64067,597.0,970777396.0649714,87082505935.8348,590.65,559952432.290931,86138084867.18318,-0.024382901152764,1.0954341186128262,1.4719357038335437,-0.0781105803868507,601.1282648899254,5.743869798261875,716261949.5106995,88003644903.89943,598.9159252888325,9.10606799514046,697268704.300423,87384629480.99702,595.0819834519681,19.411418261062327,964265978.6329372,86927669658.97275,51.46410202114061,0.3498622698606368,-0.2706768707653118,0.6205391406259486,598.9159252888325,617.1280612791134,580.7037892985516,0,5,2,0.5138746145940454,1
2025-05-06,596.58,87018704288.43825,769470001.7925094,593.53,591551368.1770703,86589430038.39066,593.6747551287119,761997268.2829365,87693365048.51302,601.08,761997268.2829365,87693365048.51302,607.4,824243665.4289268,88645097399.4666,588.18,510090935.7886213,85857568798.81184,0.5138746145940454,0.8187241391038351,1.4704619420168312,-0.253563285600384,599.5825506042112,5.205440506541878,708437140.4197829,87771303030.89537,599.5159252888325,8.607343114882921,715795780.4435579,87467567730.25606,593.7526501186348,17.776758941116956,943174860.4197962,86734990368.20818,54.24526291687005,0.1923270999629949,-0.1780760766196504,0.3704031765826453,599.5159252888325,616.7306115185983,582.3012390590667,1,5,2,1.476750812967231,1
2025-05-07,605.39,88319123409.85835,790441767.2481664,596.58,769470001.7925094,87018704288.43825,593.53,591551368.1770703,86589430038.39066,593.6747551287119,761997268.2829365,87693365048.51302,600.6130991007662,824243665.4289268,88645097399.4666,577.85,529422555.618072,84325232392.51485,1.476750812967231,0.9405964534377096,1.4070955589726748,0.1170252965812016,600.2649650183874,5.656622629788948,703608297.8225315,87724735318.09421,601.4830681459753,6.0385934574113485,734440009.8457075,87752845660.0663,592.9843167853014,16.69078538079248,913159816.9027412,86625514684.70401,64.13557395951733,0.7695023702715389,0.0114396127585874,0.7580627575129515,601.4830681459753,613.560255060798,589.4058812311525,2,5,2,1.8731726655544456,1
2025-05-08,616.73,89923365079.55273,906856106.2063528,605.39,790441767.2481664,88319123409.85835,596.58,769470001.7925094,87018704288.43825,593.53,591551368.1770703,86589430038.39066,604.96,563808318.5687877,88257632593.30545,592.3850998141763,529422555.618072,84325232392.51485,1.8731726655544456,1.1427696827035585,1.33965528289589,0.281229400430543,601.946393589816,8.379020295122734,752615124.627898,87962697101.84383,603.2219895878198,6.6875428196055005,761399549.1734418,88152712280.569,593.2764340170221,17.03517595355508,887025251.3509592,86569513723.52298,62.91935659964975,2.1175513442138936,0.4326619590496487,1.6848893851642448,603.2219895878198,616.5970752270308,589.8469039486089,3,5,2,2.3348953350736945,1
2025-05-09,631.13,92073218172.22997,1397537535.0464792,616.73,906856106.2063528,89923365079.55273,605.39,790441767.2481664,88319123409.85835,596.58,769470001.7925094,87018704288.43825,606.64,685992092.4053131,88501526799.64067,604.27,503958946.5926448,88154938595.50174,2.3348953350736945,1.3813333061132562,1.3743483033251014,0.5751138324369529,605.4449650183875,13.935690476384355,854264473.576636,88472938726.49942,605.1405610163913,10.029295041195867,825226591.2058586,88432589393.19246,594.6717673503555,18.35864135913827,907575680.3955942,86776083205.60014,63.88346136542808,4.298301379704753,1.2057898431806695,3.092511536524084,605.1405610163913,625.1991510987831,585.0819709339995,4,5,2,4.282252230141093,1
2025-05-11,658.1565785000895,92073218172.22997,1397537535.0464792,631.13,1397537535.0464792,92073218172.22997,616.73,906856106.2063528,89923365079.55273,605.39,790441767.2481664,88319123409.85835,601.08,761997268.2829365,87693365048.51302,605.2,614066760.7277606,88305126755.89899,4.282252230141093,1.7844393884743948,1.7322749537460178,1.3177961229205497,613.5987619469716,24.011425266894456,945055940.257142,89098632029.88756,608.9231737663977,17.360450665701865,881188789.3714813,88701738780.07324,596.0689866336918,21.39990138501834,923607034.7327654,86852282248.21686,71.55679172016357,8.11384910689469,2.587401695923474,5.526447410971217,608.9231737663977,643.6440750978014,574.2022724349939,6,5,2,1.5761327682161983,1
2025-05-12,668.53,97535567508.0772,802681532.5007424,658.1565785000895,1397537535.0464792,92073218172.22997,631.13,1397537535.0464792,92073218172.22997,616.73,906856106.2063528,89923365079.55273,593.6747551287119,761997268.2829365,87693365048.51302,612.04,1090189063.220883,89308693535.58519,1.5761327682161983,1.3870931899579777,1.7465222788576793,1.7189565036277064,624.2923683571556,29.662809487186564,950867978.0025429,90504660952.68243,612.9581737663976,23.588344894140256,860652537.1771857,89289372635.25124,598.2693199670251,25.1508939175155,893773689.7202256,87174699637.54872,72.35212901005212,11.83828224235674,4.437577805210127,7.400704437146613,612.9581737663976,660.1348635546782,565.7814839781171,0,5,2,-2.711920183088268,0
2025-05-13,650.4,94968953918.27065,1817163768.659476,668.53,802681532.5007424,97535567508.0772,658.1565785000895,1397537535.0464792,92073218172.22997,631.13,1397537535.0464792,92073218172.22997,593.53,591551368.1770703,86589430038.39066,597.0,970777396.0649714,87082505935.8348,-2.711920183088268,2.1254710997516244,1.782283080668874,1.3350226062083486,632.4166540714414,27.54557010520433,1125955463.7857437,91701735792.6653,616.7724594806833,25.07967975747839,921108706.6482216,89852690348.28236,599.9993199670251,26.892008855392145,892182398.7826458,87425554487.9377,70.62511848170077,13.175108405554964,6.185083925279095,6.990024480275871,616.7724594806833,666.9318189956401,566.6130999657265,1,5,2,0.7948954489545024,1
2025-05-14,655.57,95620654297.98804,1426861719.7981849,650.4,1817163768.659476,94968953918.27065,668.53,802681532.5007424,97535567508.0772,658.1565785000895,1397537535.0464792,92073218172.22997,596.58,769470001.7925094,87018704288.43825,607.4,824243665.4289268,88645097399.4666,0.7948954489545024,2.109973770829333,1.7545211003970906,1.375168439688414,640.8437969285842,23.47780899073552,1219868566.3579829,92930585794.02956,620.2131737663977,26.93088207884117,964152853.388883,90350944412.46243,601.8953199670251,28.738275419561976,913551283.7099802,87699745052.49857,69.3883938917551,14.484757298026013,7.845018599828479,6.639738698197532,620.2131737663977,674.0749379240801,566.3514096087154,2,5,2,-0.960418763834192,0
2025-05-15,649.2737827099322,95620654297.98804,1426861719.7981849,655.57,1426861719.7981849,95620654297.98804,650.4,1817163768.659476,94968953918.27065,668.53,802681532.5007424,97535567508.0772,605.39,790441767.2481664,88319123409.85835,600.6130991007662,824243665.4289268,88645097399.4666,-0.960418763834192,2.284295743672238,1.7434397897300502,1.0270013572882104,647.1129087442888,17.541501707609935,1310785702.4365573,93973661635.19092,623.6889368813381,27.3436314904502,1007197000.129544,90849198476.64256,603.9290848702433,29.876469420779223,934920168.6373148,87973935617.05948,69.6635647437249,14.843504682970432,9.244715816456871,5.598788866513562,623.6889368813381,678.3761998622385,569.0016739004377,3,5,2,0.9004240500312344,1
2025-05-16,655.12,95573441368.7758,1023406190.0305696,649.2737827099322,1426861719.7981849,95620654297.98804,655.57,1426861719.7981849,95620654297.98804,650.4,1817163768.659476,94968953918.27065,616.73,906856106.2063528,89923365079.55273,604.96,563808318.5687877,88257632593.30545,0.9004240500312344,2.253622309194351,1.7452610918954865,0.8880372693563233,652.5971944585746,11.377436229884369,1327435714.4114451,94780815390.79422,627.2717940241953,27.97964496103229,1040025419.5196716,91371756246.31902,607.7174182035767,28.87208874837799,918189503.6236482,88525030779.07115,70.02676070627007,15.42178273496404,10.480129200158306,4.941653534805734,627.2717940241953,683.2310839462599,571.3125041021307,4,5,2,-1.43880213764902,0
2025-05-18,645.6941194358337,95573441368.7758,1023406190.0305696,655.12,1023406190.0305696,95573441368.7758,649.2737827099322,1426861719.7981849,95620654297.98804,655.57,1426861719.7981849,95620654297.98804,631.13,1397537535.0464792,92073218172.22997,606.64,685992092.4053131,88501526799.64067,-1.43880213764902,2.3006979192396493,1.8268678654024717,0.3489376303959354,654.6777829494079,7.451916963221696,1273988379.4091723,95280847276.01506,630.0613739838976,27.709972486847388,1064126426.492904,91876893001.25723,610.6432221847712,28.088508425052545,902566892.0582144,88995988334.7475,64.68439399064953,14.947180676735345,11.373539495473713,3.57364118126163,630.0613739838976,685.4813189575924,574.6414290102028,6,5,2,-0.8865063601376844,0
2025-05-19,639.97,93363804546.19528,1032474128.1840272,645.6941194358337,1023406190.0305696,95573441368.7758,655.12,1023406190.0305696,95573441368.7758,649.2737827099322,1426861719.7981849,95620654297.98804,658.1565785000895,1397537535.0464792,92073218172.22997,601.08,761997268.2829365,87693365048.51302,-0.8865063601376844,1.5274184561087858,1.8251422745652703,-0.3894564539296041,652.079700306538,9.038372137998747,1221836464.143108,95465216758.01012,632.8392311267547,26.504257198145236,1083446202.200125,92281924393.94884,613.3595555181043,26.779861840554105,901628322.5615036,89392494699.79942,64.60466008550898,13.9483783037349,11.88850725712595,2.059871046608949,632.8392311267547,685.8477455230452,579.8307167304642,0,5,2,1.2219322780755215,1
2025-05-20,647.79,94514822022.9652,744275797.8102038,639.97,1032474128.1840272,93363804546.19528,645.6941194358337,1023406190.0305696,95573441368.7758,655.12,1023406190.0305696,95573441368.7758,668.53,802681532.5007424,97535567508.0772,593.6747551287119,761997268.2829365,87693365048.51302,1.2219322780755215,1.4556300426382132,1.766613414206871,-0.4400565239497007,649.1168431636809,5.423598697698839,1213492787.7587452,95033681688.7084,636.7046057604183,24.19897814118888,1082180382.880644,92769171320.69542,615.6725555181043,26.652589264765968,890142666.691461,89730268837.95517,70.25920318825905,13.630702617723273,12.236946329245416,1.3937562884778565,636.7046057604183,685.1025620427961,588.3066494780405,1,5,2,0.4986183794130738,1
2025-05-21,651.02,94975973268.22008,1024252827.9811916,647.79,744275797.8102038,94514822022.9652,639.97,1032474128.1840272,93363804546.19528,645.6941194358337,1023406190.0305696,95573441368.7758,650.4,1817163768.659476,94968953918.27065,593.53,591551368.1770703,86589430038.39066,0.4986183794130738,1.0770631944298827,1.756999627255012,0.0185918421219194,649.2054145922523,5.453028779088488,1100219796.233276,95034684452.9869,640.8110343318468,20.97156024991621,1113087630.0095098,93368210122.8261,617.9228888514377,26.69337175352544,893891232.3559169,90059364628.79303,71.03665679576439,13.484139586030778,12.48638498060249,0.9977546054282892,640.8110343318468,682.7541548316792,598.8679138320144,2,5,2,5.26097508525083,1
2025-05-22,685.27,99961961455.93532,1667839502.8562677,651.02,1024252827.9811916,94975973268.22008,647.79,744275797.8102038,94514822022.9652,639.97,1032474128.1840272,93363804546.19528,655.57,1426861719.7981849,95620654297.98804,596.58,769470001.7925094,87018704288.43825,5.26097508525083,2.2726972195246486,2.139554729197477,0.6566032187356805,653.4482717351094,14.790462316814798,1134645193.813002,95654871189.8365,647.1460343318467,19.953496881351292,1177256880.0854926,94292728491.93304,621.0699144896503,28.86928056888942,919092687.1828752,90554660025.88808,76.42061294626161,15.94783932375276,13.178675849232544,2.769163474520216,647.1460343318467,687.0530280945493,607.2390405691442,3,5,2,0.053993316502976,1
2025-05-23,685.64,100021125411.49792,893991311.2157553,685.27,1667839502.8562677,99961961455.93532,651.02,1024252827.9811916,94975973268.22008,647.79,744275797.8102038,94514822022.9652,649.2737827099322,1426861719.7981849,95620654297.98804,605.39,790441767.2481664,88319123409.85835,0.053993316502976,2.1829754144015165,2.149745600161,0.8015192302124188,658.6434456336905,18.896643619412043,1058520849.7297976,96283509920.3379,652.8781771889898,18.509999411494995,1184653276.083177,95128585777.76442,624.2362478229837,30.57651803450353,930227316.4803694,91017428044.0319,75.1721374931875,17.72586231685409,14.088113142756852,3.637749174097237,652.8781771889898,689.8981760119798,615.8581783659997,4,5,2,-3.867774480903785,0
2025-05-25,659.1209910491312,100021125411.49792,893991311.2157553,685.64,893991311.2157553,100021125411.49792,685.27,1667839502.8562677,99961961455.93532,651.02,1024252827.9811916,94975973268.22008,655.12,1023406190.0305696,95573441368.7758,616.73,906856106.2063528,89923365079.55273,-3.867774480903785,2.8028810163898137,2.475610986207076,0.120348011507416,659.2150157835665,18.83270813377186,1040033009.89911,96918893355.0125,655.9061051210704,15.337200029580169,1183734362.1552775,95849854372.90337,626.6009475246213,30.43473421807964,943023995.661274,91489546597.7881,62.14074938084783,16.801419647939838,14.630774443793452,2.170645204146385,655.9061051210704,686.5805051802307,625.23170506191,6,5,2,2.1876118568030734,1
2025-05-26,673.54,98261728842.37256,722694109.908648,659.1209910491312,893991311.2157553,100021125411.49792,685.64,893991311.2157553,100021125411.49792,685.27,1667839502.8562677,99961961455.93532,645.6941194358337,1023406190.0305696,95573441368.7758,631.13,1397537535.0464792,92073218172.22997,2.1876118568030734,2.801808512608287,2.467532639616944,0.6384071535720007,663.1929987213044,18.437486591612625,997074141.3102642,97302934422.66916,658.9353908353562,14.214329222528404,1135531260.359718,96291890849.34212,629.790614191288,30.16238747080705,949466380.804293,91954096479.45,62.14487116074426,17.035906366119775,15.111800828258716,1.9241055378610576,658.9353908353562,687.364049280413,630.5067323902994,0,5,2,1.2590195088636236,1
2025-05-27,682.02,99498272741.86806,804080621.9670262,673.54,722694109.908648,98261728842.37256,659.1209910491312,893991311.2157553,100021125411.49792,685.64,893991311.2157553,100021125411.49792,639.97,1032474128.1840272,93363804546.19528,658.1565785000895,1397537535.0464792,92073218172.22997,1.2590195088636236,2.723446728914127,2.2314688453340947,0.9449108491436162,669.2001415784473,16.34112104115843,964446497.5649782,98179287022.051,660.6399209424926,15.48753774299348,1093141480.8540432,96822251890.03056,632.7784441974821,30.76285338991646,958621649.6825916,92459864491.09514,57.64589205350202,17.70194688473805,15.629830039554584,2.072116845183464,660.6399209424926,691.6149964284796,629.6648454565056,1,5,2,0.1304947069000972,1
2025-05-28,682.91,99638784087.5968,1011950491.7771147,682.02,804080621.9670262,99498272741.86806,673.54,722694109.908648,98261728842.37256,659.1209910491312,893991311.2157553,100021125411.49792,647.79,744275797.8102038,94514822022.9652,668.53,802681532.5007424,97535567508.0772,0.1304947069000972,2.7361569376487864,2.1999901344982358,0.7889911961185555,674.2172844355902,13.87778452346106,1002685739.5602512,98911281602.71266,661.6670637996355,16.49513328888859,1108089263.6594982,96972481645.71054,635.3997775308155,31.58925022048611,975554701.1887404,92842659340.83163,54.90549075768815,18.093039064456093,16.12247184453489,1.970567219921204,661.6670637996355,694.6573303774127,628.6767972218582,2,5,2,0.8610212180228727,1
2025-05-29,688.79,100496027767.69624,909052744.6991664,682.91,1011950491.7771147,99638784087.5968,682.02,804080621.9670262,99498272741.86806,673.54,722694109.908648,98261728842.37256,651.02,1024252827.9811916,94975973268.22008,650.4,1817163768.659476,94968953918.27065,0.8610212180228727,2.733173930811404,2.0408842028730487,0.8407630302056698,679.6129987213044,10.214461356672391,986228584.8056762,99699860816.92355,664.4092066567783,17.629953894121073,1043224190.519476,97367272634.95522,638.1861108641489,32.50682731702461,985387567.3211209,93249022707.89154,64.29045215775342,18.662321666064827,16.630441808840878,2.0318798572239487,664.4092066567783,699.6691144450205,629.1492988685362,3,5,2,-2.749749560824044,0
2025-05-30,669.85,97709384777.4403,1054575122.1152678,688.79,909052744.6991664,100496027767.69624,682.91,1011950491.7771147,99638784087.5968,682.02,804080621.9670262,99498272741.86806,685.27,1667839502.8562677,99961961455.93532,655.57,1426861719.7981849,95620654297.98804,-2.749749560824044,2.198770771000295,2.2053364515964184,-0.3036262049478838,677.4101415784472,10.451138281417933,898619387.556962,99378064148.56712,665.4292066567784,17.491764268445472,1016632290.684982,97516467669.2018,640.1131108641489,32.61674191229995,984200435.9509336,93529045749.28671,54.82137766502804,17.3847815771137,16.781309762495443,0.6034718146182563,665.4292066567784,700.4127351936694,630.4456781198875,4,5,2,-2.813292061301109,0
