id,cryptocurrency_id,date,price_usd,market_cap,volume,change,id_crypto,name
574,4,2025-07-13T10:26:39,690.36,100718000000.0,843847000.0,-0.48687,4,binancecoin
575,5,2025-07-13T10:26:41,0.999901,63631800000.0,3208730000.0,0.0001346,5,usd-coin
576,1,2025-07-14T10:28:14,121928.0,2424800000000.0,52351200000.0,3.47552,1,bitcoin
577,2,2025-07-14T10:28:16,3048.62,367012000000.0,33373600000.0,3.179,2,ethereum
578,3,2025-07-14T10:28:18,1.0,159533000000.0,120303000000.0,-0.0189248,3,tether
579,4,2025-07-14T10:28:20,702.96,102463000000.0,1617980000.0,1.86036,4,binancecoin
580,5,2025-07-14T10:28:22,0.999809,63403500000.0,7039070000.0,-0.00342258,5,usd-coin
581,1,2025-07-15T10:27:51,116926.0,2324490000000.0,70540600000.0,-4.09833,1,bitcoin
582,2,2025-07-15T10:27:54,2976.47,359250000000.0,36503500000.0,-2.43553,2,ethereum
583,3,2025-07-15T10:27:56,0.999828,159859000000.0,132884000000.0,-0.0177073,3,tether
584,4,2025-07-15T10:27:59,677.6,98780800000.0,1492560000.0,-3.58521,4,binancecoin
585,5,2025-07-15T10:28:02,0.999882,62906900000.0,15088000000.0,0.00731045,5,usd-coin
586,6,2025-07-15T10:28:04,2.9,171524000000.0,10583300000.0,-2.4978,6,ripple
587,1,2025-07-16T10:28:48,119237.0,2371650000000.0,61645900000.0,1.96014,1,bitcoin
588,2,2025-07-16T10:28:50,3156.18,380946000000.0,43085700000.0,6.06772,2,ethereum
589,3,2025-07-16T10:28:52,0.999999,159974000000.0,130460000000.0,0.0184717,3,tether
590,4,2025-07-16T10:28:53,694.72,101297000000.0,1244820000.0,2.50047,4,binancecoin
591,5,2025-07-16T10:28:55,0.999863,62744100000.0,14889200000.0,0.0011251,5,usd-coin
592,1,2025-07-17T10:28:50,118646.0,2360470000000.0,48971600000.0,-0.482935,1,bitcoin
593,2,2025-07-17T10:28:53,3471.5,418948000000.0,54833600000.0,10.0127,2,ethereum
594,3,2025-07-17T10:28:55,1.0,160307000000.0,159735000000.0,0.027681,3,tether
595,4,2025-07-17T10:28:57,718.45,104818000000.0,2638020000.0,3.43588,4,binancecoin
596,5,2025-07-17T10:28:59,0.999858,63487700000.0,18800100000.0,0.000504961,5,usd-coin
597,6,2025-07-17T10:29:02,3.24,192215000000.0,11181300000.0,9.72799,6,ripple
598,1,2025-07-18T10:28:10,118713.0,2361620000000.0,57514200000.0,0.0906979,1,bitcoin
599,2,2025-07-18T10:28:12,3611.0,435893000000.0,70911500000.0,4.03098,2,ethereum
600,3,2025-07-18T10:28:13,1.0,160329000000.0,185660000000.0,0.0144723,3,tether
601,4,2025-07-18T10:28:15,736.86,107500000000.0,2709710000.0,2.6467,4,binancecoin
602,5,2025-07-18T10:28:16,0.999879,64465100000.0,27390000000.0,0.0077425,5,usd-coin
603,1,2025-07-19T10:26:19,118308.0,2353350000000.0,43270900000.0,-0.338152,1,bitcoin
604,2,2025-07-19T10:26:22,3557.1,429317000000.0,48681300000.0,-1.51412,2,ethereum
605,3,2025-07-19T10:26:24,1.0,160890000000.0,133837000000.0,0.00304101,3,tether
606,4,2025-07-19T10:26:26,731.9,106757000000.0,2604540000.0,-0.643193,4,binancecoin
607,5,2025-07-19T10:26:29,0.999904,64773200000.0,13078500000.0,0.0014518,5,usd-coin
608,1,2025-07-20T10:27:13,117989.0,2347320000000.0,24493200000.0,-0.314468,1,bitcoin
609,2,2025-07-20T10:27:15,3705.58,447410000000.0,36614300000.0,4.11894,2,ethereum
610,3,2025-07-20T10:27:16,1.0,161655000000.0,90779900000.0,-0.00885769,3,tether
611,4,2025-07-20T10:27:18,748.71,109221000000.0,1398090000.0,2.26566,4,binancecoin
612,5,2025-07-20T10:27:19,0.999855,64579400000.0,11443800000.0,-0.00493923,5,usd-coin
613,1,2025-07-21T10:29:25,118708.0,2361990000000.0,45462100000.0,0.60911,1,bitcoin
614,2,2025-07-21T10:29:27,3777.68,456108000000.0,53235400000.0,1.98259,2,ethereum
615,3,2025-07-21T10:29:29,1.0,161698000000.0,146759000000.0,-0.0128141,3,tether
616,4,2025-07-21T10:29:31,764.42,111526000000.0,2095720000.0,2.08855,4,binancecoin
617,5,2025-07-21T10:29:33,0.999874,64373700000.0,18198100000.0,-0.00246148,5,usd-coin
618,1,2025-07-22T10:28:57,118489.0,2357640000000.0,55773800000.0,-0.140625,1,bitcoin
619,2,2025-07-22T10:28:59,3669.94,442910000000.0,55142400000.0,-2.8319,2,ethereum
620,3,2025-07-22T10:29:00,1.0,161706000000.0,179774000000.0,0.00320559,3,tether
621,4,2025-07-22T10:29:02,758.63,105669000000.0,2906660000.0,-0.763136,4,binancecoin
622,5,2025-07-22T10:29:04,0.999856,64583400000.0,17916000000.0,-0.00231006,5,usd-coin
623,6,2025-07-22T10:29:06,3.48,205923000000.0,8716800000.0,-1.65218,6,ripple
624,1,2025-07-23T10:28:58,118183.0,2347830000000.0,49476100000.0,-0.268927,1,bitcoin
625,2,2025-07-23T10:29:00,3658.48,441614000000.0,41351200000.0,-0.378539,2,ethereum
626,3,2025-07-23T10:29:01,1.0,161995000000.0,133185000000.0,0.00509587,3,tether
627,4,2025-07-23T10:29:03,792.43,110330000000.0,3118790000.0,4.45235,4,binancecoin
628,5,2025-07-23T10:29:05,0.999905,64743200000.0,8057160000.0,0.0057729,5,usd-coin
629,6,2025-07-23T10:29:06,3.44,203756000000.0,6191710000.0,-1.07838,6,ripple
630,1,2025-07-24T10:28:48,118289.0,2353780000000.0,50021300000.0,0.11285,1,bitcoin
631,2,2025-07-24T10:28:51,3628.18,437197000000.0,50673000000.0,-0.843333,2,ethereum
632,3,2025-07-24T10:28:53,1.0,162587000000.0,166492000000.0,0.0136148,3,tether
633,4,2025-07-24T10:28:56,760.2,105989000000.0,2788990000.0,-4.15096,4,binancecoin
634,5,2025-07-24T10:28:59,0.999877,64673700000.0,17030600000.0,-0.00280146,5,usd-coin
635,6,2025-07-24T10:29:01,3.1,183497000000.0,14866600000.0,-10.0446,6,ripple
636,1,2025-07-25T10:29:38,116231.0,2313000000000.0,81039400000.0,-1.70717,1,bitcoin
637,2,2025-07-25T10:29:40,3713.74,448698000000.0,43128900000.0,2.53608,2,ethereum
638,3,2025-07-25T10:29:43,1.0,162531000000.0,175886000000.0,-0.0339691,3,tether
639,4,2025-07-25T10:29:45,770.71,107475000000.0,2386260000.0,1.41728,4,binancecoin
640,5,2025-07-25T10:29:47,0.999877,64529300000.0,18668000000.0,-0.000283862,5,usd-coin
641,1,2025-07-26T10:25:43,117652.0,2340860000000.0,46987400000.0,1.24683,1,bitcoin
642,2,2025-07-26T10:25:46,3763.15,453957000000.0,32885300000.0,1.22197,2,ethereum
643,3,2025-07-26T10:25:48,1.0,163084000000.0,104751000000.0,0.00977904,3,tether
644,4,2025-07-26T10:25:50,783.89,109215000000.0,1360300000.0,2.13429,4,binancecoin
645,5,2025-07-26T10:25:52,0.999855,64255200000.0,10807900000.0,-0.00293685,5,usd-coin
646,1,2025-07-27T10:25:50,118197.0,2351100000000.0,23095500000.0,0.396751,1,bitcoin
647,2,2025-07-27T10:25:51,3786.97,456922000000.0,22285600000.0,0.62864,2,ethereum
648,3,2025-07-27T10:25:53,1.0,163622000000.0,62062000000.0,0.00684992,3,tether
649,4,2025-07-27T10:25:55,795.43,110755000000.0,1020720000.0,1.45369,4,binancecoin
650,5,2025-07-27T10:25:56,0.999901,64285600000.0,4381110000.0,0.00158929,5,usd-coin
651,1,2025-07-28T10:29:14,118914.0,2366100000000.0,37235500000.0,0.599439,1,bitcoin
652,2,2025-07-28T10:29:15,3889.4,469456000000.0,36062600000.0,2.69219,2,ethereum
653,3,2025-07-28T10:29:17,1.0,163597000000.0,96929100000.0,-0.0266806,3,tether
654,4,2025-07-28T10:29:19,851.04,118575000000.0,3300520000.0,6.94571,4,binancecoin
655,5,2025-07-28T10:29:21,0.999802,64228900000.0,10730800000.0,-0.00986458,5,usd-coin
656,6,2025-07-28T10:29:22,3.25,192662000000.0,5884250000.0,2.18636,6,ripple
657,1,2025-07-29T10:28:43,118614.0,2360290000000.0,38739600000.0,-0.254341,1,bitcoin
658,2,2025-07-29T10:28:45,3852.31,465464000000.0,33260500000.0,-0.946027,2,ethereum
659,3,2025-07-29T10:28:47,0.999904,163641000000.0,89273700000.0,-0.0109001,3,tether
660,4,2025-07-29T10:28:48,828.61,115397000000.0,2161790000.0,-2.63835,4,binancecoin
661,5,2025-07-29T10:28:50,0.999814,63819300000.0,10350400000.0,0.00141225,5,usd-coin
662,1,2025-07-30T10:28:49,118289.0,2353960000000.0,33372900000.0,-0.259248,1,bitcoin
663,2,2025-07-30T10:28:51,3798.18,458324000000.0,31550500000.0,-1.34093,2,ethereum
664,3,2025-07-30T10:28:54,0.999958,163753000000.0,81995900000.0,0.00779458,3,tether
665,4,2025-07-30T10:28:56,800.31,111473000000.0,1962250000.0,-3.48081,4,binancecoin
666,5,2025-07-30T10:28:59,0.999811,63801500000.0,13481900000.0,-0.000150233,5,usd-coin
667,6,2025-07-30T10:29:02,3.11,184143000000.0,5612080000.0,-0.893265,6,ripple
668,1,2025-07-31T10:29:12,118472.0,2358090000000.0,45794100000.0,0.147043,1,bitcoin
669,2,2025-07-31T10:29:13,3858.49,465834000000.0,32510300000.0,1.58214,2,ethereum
670,3,2025-07-31T10:29:17,0.999786,163718000000.0,91306900000.0,-0.0163986,3,tether
671,4,2025-07-31T10:29:18,807.39,112450000000.0,1708470000.0,0.888846,4,binancecoin
672,5,2025-07-31T10:29:20,0.999713,63916600000.0,9062820000.0,-0.000999708,5,usd-coin
673,1,2025-08-01T10:28:53,115051.0,2290910000000.0,57853600000.0,-2.8708,1,bitcoin
674,2,2025-08-01T10:28:55,3625.32,437857000000.0,38935300000.0,-6.048,2,ethereum
675,3,2025-08-01T10:28:56,0.999595,163685000000.0,106995000000.0,-0.0186844,3,tether
676,4,2025-08-01T10:28:58,768.81,107080000000.0,2174380000.0,-4.70605,4,binancecoin
677,5,2025-08-01T10:28:59,0.999614,63986500000.0,8232610000.0,-0.0102957,5,usd-coin
678,6,2025-08-01T10:29:01,2.94,174523000000.0,7050870000.0,-6.97007,6,ripple
679,1,2025-08-02T10:26:00,113533.0,2259310000000.0,49820400000.0,-1.37906,1,bitcoin
680,2,2025-08-02T10:26:02,3481.46,420244000000.0,36655900000.0,-3.96364,2,ethereum
681,3,2025-08-02T10:26:04,0.999696,163854000000.0,91062400000.0,0.00931404,3,tether
682,4,2025-08-02T10:26:06,751.7,104685000000.0,1627820000.0,-2.22497,4,binancecoin
683,5,2025-08-02T10:26:08,0.999715,64213400000.0,15212300000.0,-0.000645117,5,usd-coin
684,1,2025-08-03T10:26:11,113741.0,2263410000000.0,32316400000.0,0.166889,1,bitcoin
685,2,2025-08-03T10:26:13,3472.48,419172000000.0,25468500000.0,-0.273185,2,ethereum
686,3,2025-08-03T10:26:15,0.999875,163872000000.0,66457900000.0,0.0187901,3,tether
687,4,2025-08-03T10:26:18,748.76,104341000000.0,1104790000.0,-0.522615,4,binancecoin
688,5,2025-08-03T10:26:20,0.99969,64184000000.0,9659040000.0,-0.00211529,5,usd-coin
689,1,2025-08-04T10:30:33,114393.0,2276640000000.0,25273100000.0,0.571286,1,bitcoin
690,2,2025-08-04T10:30:35,3565.96,429786000000.0,20489500000.0,2.68148,2,ethereum
691,3,2025-08-04T10:30:37,0.999936,163884000000.0,55464900000.0,0.00287322,3,tether
692,4,2025-08-04T10:30:39,758.1,105589000000.0,843809000.0,1.23033,4,binancecoin
693,5,2025-08-04T10:30:41,0.99971,64151000000.0,4448720000.0,0.00010415,5,usd-coin
694,1,2025-08-05T10:29:15,114834.0,2282410000000.0,34525500000.0,0.391331,1,bitcoin
695,2,2025-08-05T10:29:17,3669.0,442412000000.0,28338400000.0,2.88193,2,ethereum
696,3,2025-08-05T10:29:18,0.99982,163868000000.0,72304500000.0,-0.0116785,3,tether
697,4,2025-08-05T10:29:20,762.4,106072000000.0,1015220000.0,0.585773,4,binancecoin
698,5,2025-08-05T10:29:22,0.999729,64353700000.0,11376200000.0,0.00189885,5,usd-coin
699,1,2025-08-06T10:29:10,113913.0,2268060000000.0,35353400000.0,-0.898822,1,bitcoin
700,2,2025-08-06T10:29:13,3617.46,436880000000.0,24742500000.0,-1.54029,2,ethereum
701,3,2025-08-06T10:29:16,0.999927,163809000000.0,68872700000.0,0.0106969,3,tether
702,4,2025-08-06T10:29:18,762.26,106172000000.0,1082010000.0,-0.198623,4,binancecoin
703,5,2025-08-06T10:29:21,0.999805,64605100000.0,12630000000.0,0.0075563,5,usd-coin
704,1,2025-08-07T10:28:32,115600.0,2300300000000.0,29991200000.0,1.47935,1,bitcoin
705,2,2025-08-07T10:28:33,3791.26,457941000000.0,21355900000.0,4.839,2,ethereum
706,3,2025-08-07T10:28:35,1.0,164059000000.0,60499200000.0,0.0196988,3,tether
707,4,2025-08-07T10:28:37,771.49,107448000000.0,978349000.0,1.21942,4,binancecoin
708,5,2025-08-07T10:28:38,0.999802,64617500000.0,10206800000.0,0.00127331,5,usd-coin
709,1,2025-08-08T10:28:41,116556.0,2320720000000.0,41836400000.0,0.826953,1,bitcoin
710,2,2025-08-08T10:28:43,3900.1,470889000000.0,36269400000.0,2.78799,2,ethereum
711,3,2025-08-08T10:28:46,1.0,164354000000.0,91942400000.0,-0.00313011,3,tether
712,4,2025-08-08T10:28:49,786.35,109545000000.0,1300020000.0,1.83338,4,binancecoin
713,5,2025-08-08T10:28:51,0.99977,64715100000.0,14493900000.0,-0.00365833,5,usd-coin
714,1,2025-08-09T10:25:14,117792.0,2344360000000.0,30884200000.0,1.01791,1,bitcoin
715,2,2025-08-09T10:25:15,4236.39,511509000000.0,41537700000.0,8.58556,2,ethereum
716,3,2025-08-09T10:25:17,1.0,164488000000.0,82599000000.0,-0.00626304,3,tether
717,4,2025-08-09T10:25:18,817.48,113862000000.0,1257770000.0,3.9852,4,binancecoin
718,5,2025-08-09T10:25:20,0.999784,65287100000.0,13530400000.0,0.00121711,5,usd-coin
719,1,2025-08-10T10:25:36,118175.0,2351570000000.0,33437500000.0,0.329963,1,bitcoin
720,2,2025-08-10T10:25:38,4218.59,509155000000.0,36271600000.0,-0.230207,2,ethereum
721,3,2025-08-10T10:25:40,0.999963,164506000000.0,80720000000.0,-0.0060966,3,tether
722,4,2025-08-10T10:25:41,802.72,111835000000.0,1204120000.0,-1.7171,4,binancecoin
723,5,2025-08-10T10:25:43,0.999801,65247100000.0,11228300000.0,0.000939718,5,usd-coin
724,1,2025-08-11T10:28:56,121302.0,2414060000000.0,49846100000.0,2.6481,1,bitcoin
725,2,2025-08-11T10:28:57,4253.64,513086000000.0,30021700000.0,0.891225,2,ethereum
726,3,2025-08-11T10:28:59,0.999762,164500000000.0,89445400000.0,-0.0167785,3,tether
727,4,2025-08-11T10:29:01,810.16,112811000000.0,1204780000.0,1.01001,4,binancecoin
728,5,2025-08-11T10:29:02,0.999781,65105300000.0,13240900000.0,0.00706011,5,usd-coin
729,6,2025-08-11T10:29:04,3.28,194034000000.0,5462090000.0,2.41241,6,ripple
730,1,2025-08-12T10:27:33,118431.0,2356310000000.0,49640700000.0,-2.3619,1,bitcoin
731,2,2025-08-12T10:27:34,4287.24,517137000000.0,41259600000.0,0.754469,2,ethereum
732,3,2025-08-12T10:27:36,0.999891,164611000000.0,98318100000.0,0.00595145,3,tether
733,4,2025-08-12T10:27:37,799.94,111401000000.0,1753810000.0,-1.10463,4,binancecoin
734,5,2025-08-12T10:27:39,0.999816,65622900000.0,12728300000.0,0.00357742,5,usd-coin
735,1,2025-08-13T10:27:48,120346.0,2395700000000.0,48174300000.0,1.56821,1,bitcoin
736,2,2025-08-13T10:27:50,4696.95,567227000000.0,61473700000.0,9.55859,2,ethereum
737,3,2025-08-13T10:27:52,0.999873,165003000000.0,127883000000.0,0.00027877,3,tether
738,4,2025-08-13T10:27:54,850.89,118520000000.0,2411580000.0,6.37607,4,binancecoin
739,5,2025-08-13T10:27:56,0.999779,66307200000.0,21612700000.0,-0.00363841,5,usd-coin
740,1,2025-08-14T10:27:55,121715.0,2423140000000.0,68888400000.0,1.12191,1,bitcoin
741,2,2025-08-14T10:27:57,4753.9,573861000000.0,50087500000.0,1.29958,2,ethereum
742,3,2025-08-14T10:27:58,1.0,165101000000.0,148615000000.0,0.0603249,3,tether
743,4,2025-08-14T10:28:00,865.35,120524000000.0,2410540000.0,1.70833,4,binancecoin
744,5,2025-08-14T10:28:01,0.999816,67028200000.0,16840200000.0,0.00556088,5,usd-coin
745,6,2025-08-14T10:28:03,3.24,191886000000.0,9242300000.0,-1.48132,6,ripple
746,1,2025-08-15T10:26:18,119007.0,2369090000000.0,66435500000.0,-2.21867,1,bitcoin
747,2,2025-08-15T10:26:20,4640.27,559992000000.0,63163200000.0,-2.40255,2,ethereum
748,3,2025-08-15T10:26:23,1.001,165947000000.0,160626000000.0,0.0111007,3,tether
749,4,2025-08-15T10:26:26,844.38,117482000000.0,5119200000.0,-2.44013,4,binancecoin
750,5,2025-08-15T10:26:28,0.999803,67721600000.0,17056900000.0,-0.00130873,5,usd-coin
751,1,2025-08-16T10:23:43,117364.0,2337240000000.0,39839100000.0,-1.3912,1,bitcoin
752,2,2025-08-16T10:23:44,4388.37,530310000000.0,42717000000.0,-5.46451,2,ethereum
753,3,2025-08-16T10:23:46,1.001,166497000000.0,103526000000.0,0.00890712,3,tether
754,4,2025-08-16T10:23:47,829.91,115606000000.0,1916030000.0,-1.66833,4,binancecoin
755,5,2025-08-16T10:23:49,0.9998,68158500000.0,17483200000.0,-0.000379307,5,usd-coin
756,1,2025-08-17T10:24:15,118287.0,2354790000000.0,20352700000.0,0.768949,1,bitcoin
757,2,2025-08-17T10:24:18,4542.4,548341000000.0,23567400000.0,3.40051,2,ethereum
758,3,2025-08-17T10:24:21,1.0,166730000000.0,59204100000.0,-0.0185818,3,tether
759,4,2025-08-17T10:24:23,860.96,119926000000.0,1291300000.0,3.76069,4,binancecoin
760,5,2025-08-17T10:24:26,0.9999,68169400000.0,3306050000.0,0.00957541,5,usd-coin
761,1,2025-08-18T10:28:39,115220.0,2293870000000.0,37179500000.0,-2.58196,1,bitcoin
762,2,2025-08-18T10:28:41,4289.84,518402000000.0,39086600000.0,-5.55847,2,ethereum
763,3,2025-08-18T10:28:42,1.001,166831000000.0,88288900000.0,0.0135677,3,tether
764,4,2025-08-18T10:28:44,831.5,115843000000.0,1474790000.0,-3.39736,4,binancecoin
765,5,2025-08-18T10:28:45,0.999862,68151300000.0,14869200000.0,-0.00390316,5,usd-coin
766,1,2025-08-19T10:26:01,115558.0,2299900000000.0,36656500000.0,0.317666,1,bitcoin
767,2,2025-08-19T10:26:03,4292.77,517482000000.0,38272700000.0,0.0681887,2,ethereum
768,3,2025-08-19T10:26:04,1.0,167110000000.0,83323600000.0,-0.0163781,3,tether
769,4,2025-08-19T10:26:06,844.62,117599000000.0,1454230000.0,1.57762,4,binancecoin
770,5,2025-08-19T10:26:07,0.999735,68357200000.0,11834000000.0,-0.0163625,5,usd-coin
771,1,2025-08-20T10:26:18,113603.0,2264090000000.0,45460500000.0,-1.68892,1,bitcoin
772,2,2025-08-20T10:26:20,4216.41,509667000000.0,43701500000.0,-1.79863,2,ethereum
773,3,2025-08-20T10:26:23,0.999874,166989000000.0,96487400000.0,-0.0544358,3,tether
774,4,2025-08-20T10:26:25,831.63,115836000000.0,1574820000.0,-1.53954,4,binancecoin
775,5,2025-08-20T10:26:27,0.999803,67793600000.0,19032500000.0,0.00646601,5,usd-coin
776,1,2025-08-21T10:25:34,113423.0,2255880000000.0,37509900000.0,-0.285626,1,bitcoin
777,2,2025-08-21T10:25:36,4287.71,516305000000.0,33435700000.0,1.53444,2,ethereum
778,3,2025-08-21T10:25:38,0.999951,167050000000.0,88446200000.0,0.00895325,3,tether
779,4,2025-08-21T10:25:40,850.95,118636000000.0,2012480000.0,2.42257,4,binancecoin
780,5,2025-08-21T10:25:42,0.999887,67467200000.0,18034400000.0,0.00861989,5,usd-coin
781,1,2025-08-22T10:25:15,112714.0,2243810000000.0,32827200000.0,-0.626486,1,bitcoin
782,2,2025-08-22T10:25:18,4309.81,520611000000.0,29131300000.0,0.608005,2,ethereum
783,3,2025-08-22T10:25:20,0.999827,167036000000.0,68033100000.0,-0.0119941,3,tether
784,4,2025-08-22T10:25:22,846.41,118030000000.0,1444460000.0,-0.512545,4,binancecoin
785,5,2025-08-22T10:25:24,0.99971,67078300000.0,6422980000.0,-0.01505,5,usd-coin
786,1,2025-08-23T10:22:38,115567.0,2301170000000.0,52260000000.0,2.54576,1,bitcoin
787,2,2025-08-23T10:22:40,4716.68,569886000000.0,58043900000.0,9.38084,2,ethereum
788,3,2025-08-23T10:22:42,0.9996,167083000000.0,135215000000.0,-0.0225941,3,tether
789,4,2025-08-23T10:22:43,890.46,124030000000.0,2610200000.0,5.1871,4,binancecoin
790,5,2025-08-23T10:22:45,0.999789,67543900000.0,24803300000.0,0.00773031,5,usd-coin
791,1,2025-08-24T10:22:44,114741.0,2285430000000.0,25051700000.0,-0.722051,1,bitcoin
792,2,2025-08-24T10:22:46,4753.24,575080000000.0,22058500000.0,0.68028,2,ethereum
793,3,2025-08-24T10:22:48,0.999712,167099000000.0,57984500000.0,0.0126157,3,tether
794,4,2025-08-24T10:22:49,864.45,120464000000.0,1271700000.0,-2.92858,4,binancecoin
795,5,2025-08-24T10:22:51,0.99983,67523600000.0,10476700000.0,0.00497066,5,usd-coin
796,6,2025-08-24T10:22:53,3.02,179638000000.0,3337340000.0,-0.542163,6,ripple
797,1,2025-08-25T10:26:41,111332.0,2218150000000.0,47271800000.0,-2.94029,1,bitcoin
798,2,2025-08-25T10:26:42,4566.19,553792000000.0,40858400000.0,-3.93122,2,ethereum
799,3,2025-08-25T10:26:44,0.999838,167124000000.0,116506000000.0,0.0148057,3,tether
800,4,2025-08-25T10:26:46,856.72,119491000000.0,2088750000.0,-0.788183,4,binancecoin
801,5,2025-08-25T10:26:48,0.999799,67384900000.0,21948800000.0,0.00849,5,usd-coin
802,1,2025-08-26T10:25:56,110400.0,2196970000000.0,55629300000.0,-0.818892,1,bitcoin
803,2,2025-08-26T10:25:57,4428.23,534594000000.0,47800700000.0,-2.9615,2,ethereum
804,3,2025-08-26T10:25:59,1.0,167169000000.0,114072000000.0,0.0283198,3,tether
805,4,2025-08-26T10:26:01,844.22,117584000000.0,2072550000.0,-1.21141,4,binancecoin
806,5,2025-08-26T10:26:02,0.99983,68153500000.0,22432800000.0,0.00229051,5,usd-coin
807,6,2025-08-26T10:26:04,2.91,172883000000.0,6259150000.0,-1.16294,6,ripple
808,1,2025-08-27T10:23:56,111186.0,2214090000000.0,39719500000.0,0.748271,1,bitcoin
809,2,2025-08-27T10:23:59,4598.61,555532000000.0,40528800000.0,3.78759,2,ethereum
810,3,2025-08-27T10:24:01,1.0,167221000000.0,90054300000.0,-0.00329398,3,tether
811,4,2025-08-27T10:24:04,858.18,119534000000.0,1291540000.0,1.66087,4,binancecoin
812,5,2025-08-27T10:24:07,0.999791,69010500000.0,18753500000.0,-0.002642,5,usd-coin
813,6,2025-08-27T10:24:09,3.01,179180000000.0,6392330000.0,3.6212,6,ripple
814,1,2025-08-28T10:25:00,112913.0,2249560000000.0,37688000000.0,1.62174,1,bitcoin
815,2,2025-08-28T10:25:03,4590.92,554562000000.0,32876500000.0,-0.0746353,2,ethereum
816,3,2025-08-28T10:25:05,1.0,167342000000.0,82989200000.0,-0.00378806,3,tether
817,4,2025-08-28T10:25:08,867.25,120696000000.0,1452110000.0,1.05769,4,binancecoin
818,5,2025-08-28T10:25:11,0.999799,69284400000.0,19427200000.0,-0.000810154,5,usd-coin
819,1,2025-08-29T10:24:07,109882.0,2187590000000.0,39659900000.0,-2.687,1,bitcoin
820,2,2025-08-29T10:24:09,4352.03,525628000000.0,31246800000.0,-5.1941,2,ethereum
821,3,2025-08-29T10:24:11,1.0,167375000000.0,88373200000.0,0.00601007,3,tether
822,4,2025-08-29T10:24:13,857.48,119379000000.0,1659640000.0,-1.14159,4,binancecoin
823,5,2025-08-29T10:24:15,0.999816,70652300000.0,11659700000.0,0.0087469,5,usd-coin
824,1,2025-08-30T10:21:30,108657.0,2163140000000.0,48397000000.0,-1.0364,1,bitcoin
825,2,2025-08-30T10:21:32,4403.89,530674000000.0,33292900000.0,1.26719,2,ethereum
826,3,2025-08-30T10:21:33,1.0,167612000000.0,94228100000.0,0.00392429,3,tether
827,4,2025-08-30T10:21:35,860.58,119754000000.0,1261640000.0,0.304951,4,binancecoin
828,5,2025-08-30T10:21:37,0.999803,71579500000.0,14678700000.0,-0.0011798,5,usd-coin
829,1,2025-08-31T10:21:37,108409.0,2159930000000.0,22401300000.0,-0.224608,1,bitcoin
830,2,2025-08-31T10:21:39,4452.07,537591000000.0,18396200000.0,1.16008,2,ethereum
831,3,2025-08-31T10:21:41,1.0,167622000000.0,49741700000.0,0.00625687,3,tether
832,4,2025-08-31T10:21:43,858.12,119488000000.0,733916000.0,-0.264865,4,binancecoin
833,5,2025-08-31T10:21:45,0.999802,71516100000.0,4684130000.0,-0.000278356,5,usd-coin
834,1,2025-09-01T10:26:32,109038.0,2170980000000.0,35076000000.0,0.59547,1,bitcoin
835,2,2025-09-01T10:26:35,4433.97,535315000000.0,25935100000.0,-0.457935,2,ethereum
836,3,2025-09-01T10:26:37,1.0,168015000000.0,73334900000.0,-0.0206931,3,tether
837,4,2025-09-01T10:26:39,853.82,119005000000.0,1172730000.0,-0.443133,4,binancecoin
838,5,2025-09-01T10:26:41,0.999816,71540200000.0,9018360000.0,0.000694495,5,usd-coin
839,1,2025-09-02T10:25:02,110310.0,2197300000000.0,39993800000.0,1.17693,1,bitcoin
840,2,2025-09-02T10:25:05,4385.01,529761000000.0,27793700000.0,-1.11073,2,ethereum
841,3,2025-09-02T10:25:07,1.0,168056000000.0,81350500000.0,0.0124871,3,tether
842,4,2025-09-02T10:25:10,849.14,118163000000.0,1411530000.0,-0.599613,4,binancecoin
843,5,2025-09-02T10:25:12,0.9998,71584900000.0,8638950000.0,-0.00136497,5,usd-coin
844,1,2025-09-03T10:22:54,111389.0,2216950000000.0,47464400000.0,0.971863,1,bitcoin
845,2,2025-09-03T10:22:57,4374.25,527548000000.0,31990400000.0,-0.414027,2,ethereum
846,3,2025-09-03T10:22:58,1.0,168040000000.0,90080300000.0,-0.00940826,3,tether
847,4,2025-09-03T10:23:00,854.08,118820000000.0,1036110000.0,0.593521,4,binancecoin
848,5,2025-09-03T10:23:01,0.99974,72033000000.0,14109400000.0,-0.00595195,5,usd-coin
849,6,2025-09-03T10:23:03,2.85,169533000000.0,6983530000.0,1.51473,6,ripple
850,1,2025-09-04T10:23:23,110983.0,2209710000000.0,36117900000.0,-0.372111,1,bitcoin
851,2,2025-09-04T10:23:26,4416.56,531944000000.0,32243200000.0,0.964281,2,ethereum
852,3,2025-09-04T10:23:29,1.0,168367000000.0,76345100000.0,0.0232829,3,tether
853,4,2025-09-04T10:23:31,848.01,118014000000.0,969284000.0,-0.71725,4,binancecoin
854,5,2025-09-04T10:23:34,0.999816,72642900000.0,12223100000.0,0.00548709,5,usd-coin
855,1,2025-09-05T10:24:54,112220.0,2234860000000.0,42732100000.0,1.12103,1,bitcoin
856,2,2025-09-05T10:24:56,4407.44,531475000000.0,31432700000.0,-0.0957053,2,ethereum
857,3,2025-09-05T10:24:59,1.0,168562000000.0,80752700000.0,-0.0128673,3,tether
858,4,2025-09-05T10:25:01,849.41,118191000000.0,822910000.0,0.151606,4,binancecoin
859,5,2025-09-05T10:25:04,0.999872,72599400000.0,13273700000.0,0.00658103,5,usd-coin
